user_id,hora_login,ip_origen,bytes_sent,failed_logins,num_accesos_dia
user_05,17.72,192.168.4.30,119307.46,0,4
user_05,17.5,192.168.4.30,107627.75,1,1
user_05,18.34,192.168.4.30,94105.08,0,2
user_05,19.12,192.168.4.30,108263.38,0,7
user_05,17.98,192.168.4.30,120566.91,0,8
user_05,17.18,192.168.4.30,121620.91,0,2
user_05,18.66,63.194.232.1,83517.93,0,8
user_05,18.03,192.168.4.30,70609.55,0,6
user_05,18.48,192.168.4.30,199988.73,0,1
user_05,16.99,192.168.4.30,174990.62,0,9
user_05,17.04,192.168.4.30,149619.12,0,2
user_05,18.13,192.168.4.30,111428.51,0,6
user_05,18.92,192.168.4.30,138830.28,0,6
user_05,17.12,192.168.4.30,141257.0,0,9
user_05,17.6,192.168.4.30,100004.76,0,5
user_05,18.71,192.168.4.30,127420.77,0,1
user_05,17.67,192.168.4.30,69656.38,0,8
user_05,17.98,192.168.4.30,134432.57,0,4
user_05,15.48,192.168.4.30,100917.2,0,2
user_05,17.75,192.168.4.30,174248.86,1,6
user_05,18.9,192.168.4.30,115136.33,0,8
user_05,18.17,192.168.4.30,87068.01,0,7
user_05,16.05,192.168.4.30,116202.38,0,9
user_05,17.8,192.168.4.30,86021.28,0,5
user_05,18.44,192.168.4.30,197153.02,0,6
user_06,16.19,192.168.3.13,75789.4,0,1
user_06,13.26,192.168.3.13,155764.15,2,6
user_06,13.87,192.168.3.13,187974.35,0,3
user_06,13.64,192.168.3.13,108911.7,0,5
user_06,14.55,192.168.3.13,225861.05,0,1
user_06,11.09,192.168.3.13,130080.06,0,5
user_06,11.56,192.168.3.13,102087.73,0,2
user_06,10.5,192.168.3.13,111019.15,0,4
user_06,14.89,192.168.3.13,132487.1,0,4
user_06,12.0,192.168.3.13,121383.94,1,7
user_06,15.26,192.168.3.13,64535.13,0,6
user_06,15.43,192.168.3.13,177059.7,0,5
user_06,12.8,192.168.3.13,199937.06,0,6
user_06,17.48,192.168.3.13,128839.14,0,1
user_06,11.96,192.168.3.13,149801.24,1,1
user_06,14.99,37.210.8.1,197764.72,0,6
user_06,15.51,192.168.3.13,174095.57,0,3
user_06,16.82,192.168.3.13,228988.74,0,3
user_06,14.39,192.168.3.13,99555.75,0,1
user_06,15.21,192.168.3.13,182293.42,1,8
user_06,13.21,192.168.3.13,86910.3,0,2
user_06,15.15,192.168.3.13,211381.19,0,4
user_06,12.1,192.168.3.13,70788.49,0,7
user_06,17.34,192.168.3.13,86018.45,0,2
user_06,15.22,192.168.3.13,172836.98,0,7
user_06,15.26,116.38.12.1,242907.43,0,3
user_06,13.62,192.168.3.13,228204.06,0,4
user_06,14.65,192.168.3.13,177543.53,1,3
user_06,15.79,192.168.3.13,230597.98,0,8
user_06,12.8,192.168.3.13,222928.67,0,5
user_06,14.4,192.168.3.13,150197.97,0,8
user_06,14.93,192.168.3.13,221923.68,1,5
user_06,10.38,192.168.3.13,127467.81,0,3
user_06,16.65,192.168.3.13,254890.29,0,9
user_06,14.19,192.168.3.13,177622.11,0,9
user_06,15.61,192.168.3.13,108181.43,0,7
user_06,15.67,192.168.3.13,167585.04,0,7
user_06,9.41,192.168.3.13,154808.34,0,6
user_06,14.42,192.168.3.13,157214.86,0,9
user_06,15.39,192.168.3.13,119278.93,0,4
user_06,13.3,192.168.3.13,138204.4,1,4
user_06,13.69,192.168.3.13,250180.64,0,9
user_06,12.33,80.78.58.1,244995.58,0,6
user_06,13.29,192.168.3.13,128936.17,0,1
user_06,13.39,192.168.3.13,143566.34,0,8
user_06,12.09,192.168.3.13,126816.19,0,8
user_06,15.7,192.168.3.13,99058.43,0,5
user_06,16.61,192.168.3.13,90932.45,0,2
user_06,11.77,192.168.3.13,172307.74,1,9
user_06,14.58,192.168.3.13,214585.82,0,3
user_06,12.8,192.168.3.13,193446.61,0,4
user_06,15.72,169.140.4.1,83191.69,0,7
user_06,15.98,181.158.195.1,133172.29,0,6
user_06,15.32,192.168.3.13,146321.65,0,7
user_06,11.03,192.168.3.13,150146.72,1,8
user_06,12.06,192.168.3.13,163341.95,1,3
user_06,10.42,192.168.3.13,173641.77,1,7
user_06,12.08,192.168.3.13,130590.92,1,3
user_06,14.38,192.168.3.13,158360.05,1,8
user_06,15.73,192.168.3.13,124952.99,1,3
user_06,15.99,192.168.3.13,166293.82,0,9
user_06,11.37,192.168.3.13,124112.76,0,7
user_06,15.95,192.168.3.13,188340.1,0,3
user_06,11.31,192.168.3.13,151968.29,1,6
user_06,15.02,192.168.3.13,228916.38,0,4
user_06,12.47,192.168.3.13,181176.75,0,1
user_06,11.31,192.168.3.13,116677.55,0,6
user_06,14.75,192.168.3.13,133281.45,0,1
user_06,15.02,192.168.3.13,196510.36,0,9
user_06,11.98,192.168.3.13,146522.73,0,1
user_06,12.34,192.168.3.13,195933.94,0,1
user_06,14.86,192.168.3.13,122059.16,0,1
user_06,11.25,192.168.3.13,123300.14,0,1
user_06,10.98,192.168.3.13,166777.9,0,7
user_06,13.44,192.168.3.13,85294.31,0,9
user_06,13.57,192.168.3.13,226476.56,0,4
user_06,14.77,192.168.3.13,189106.75,1,8
user_06,10.62,192.168.3.13,180297.79,0,8
user_06,13.34,192.168.3.13,124412.99,0,9
user_06,14.13,192.168.3.13,103687.39,0,3
user_06,14.54,192.168.3.13,100945.02,0,6
user_06,11.03,192.168.3.13,155533.47,0,9
user_06,15.38,192.168.3.13,174695.95,0,8
user_06,14.53,192.168.3.13,128517.28,0,4
user_06,13.91,192.168.3.13,182130.97,0,5
user_06,14.24,192.168.3.13,277099.03,1,8
user_06,11.88,192.168.3.13,182863.62,0,8
user_06,13.81,192.168.3.13,199780.13,1,1
user_06,14.65,140.245.175.1,212163.97,0,9
user_06,15.46,192.168.3.13,177075.6,0,3
user_06,12.32,192.168.3.13,166150.63,0,9
user_06,13.05,192.168.3.13,111399.54,1,7
user_06,14.2,192.168.3.13,180580.65,0,6
user_06,12.0,192.168.3.13,172380.45,0,5
user_06,14.68,192.168.3.13,176645.91,0,9
user_06,12.99,192.168.3.13,163460.19,1,4
user_06,12.04,59.10.193.1,126126.72,1,7
user_06,13.21,192.168.3.13,160137.15,0,4
user_06,13.8,192.168.3.13,190167.81,0,1
user_06,14.22,192.168.3.13,0.0,0,1
user_06,9.45,192.168.3.13,230942.73,0,8
user_06,8.75,192.168.3.13,179866.39,0,8
user_06,14.58,23.219.253.1,139042.72,0,8
user_06,9.47,192.168.3.13,86540.16,0,1
user_06,14.2,192.168.3.13,90568.26,0,7
user_06,12.33,192.168.3.13,150424.15,0,9
user_06,13.75,192.168.3.13,176665.42,0,7
user_06,13.99,192.168.3.13,206321.59,0,7
user_06,12.13,192.168.3.13,183518.56,0,6
user_06,13.47,192.168.3.13,144170.17,0,6
user_06,14.18,192.168.3.13,169653.93,0,7
user_06,17.18,192.168.3.13,140562.76,0,3
user_06,16.46,192.168.3.13,223884.12,0,8
user_06,17.02,192.168.3.13,141896.09,0,4
user_06,17.79,192.168.3.13,170471.31,0,7
user_06,9.75,192.168.3.13,145376.06,0,1
user_06,11.44,192.168.3.13,169431.5,0,2
user_06,13.75,192.168.3.13,120707.03,0,7
user_06,18.53,192.168.3.13,86850.5,0,1
user_06,12.5,192.168.3.13,207955.95,0,6
user_06,13.45,192.168.3.13,309965.42,0,5
user_06,10.02,192.168.3.13,132771.53,0,4
user_06,13.48,192.168.3.13,223868.75,0,8
user_06,9.73,192.168.3.13,180157.47,0,2
user_06,14.94,192.168.3.13,212521.85,0,5
user_06,14.45,192.168.3.13,199965.44,1,4
user_06,13.16,192.168.3.13,177106.11,0,5
user_06,15.7,192.168.3.13,117117.41,0,5
user_06,14.06,192.168.3.13,0.0,0,8
user_06,12.23,192.168.3.13,250358.75,0,7
user_06,16.7,192.168.3.13,153638.27,0,2
user_06,14.58,192.168.3.13,156048.09,1,6
user_06,13.65,192.168.3.13,166754.73,0,1
user_06,12.87,192.168.3.13,85467.07,0,5
user_06,16.93,192.168.3.13,184142.62,0,5
user_06,16.15,12.163.63.1,212250.32,1,3
user_06,14.2,192.168.3.13,266791.19,0,1
user_06,12.48,192.168.3.13,92288.06,0,3
user_06,12.8,192.168.3.13,140681.75,0,5
user_06,11.41,192.168.3.13,248683.52,0,3
user_06,15.17,192.168.3.13,195328.42,0,5
user_06,14.29,192.168.3.13,174895.72,0,4
user_06,13.71,192.168.3.13,148913.27,0,2
user_06,18.44,192.168.3.13,140017.3,0,3
user_06,13.83,137.46.247.1,168262.92,0,7
user_06,11.89,192.168.3.13,156985.22,0,8
user_06,13.4,192.168.3.13,181465.17,0,2
user_06,15.33,97.243.123.1,227455.14,0,4
user_06,14.71,192.168.3.13,89408.28,1,5
user_06,13.38,192.168.3.13,212738.52,0,9
user_06,15.81,192.168.3.13,109283.62,0,6
user_06,12.21,192.168.3.13,80154.87,0,6
user_06,14.33,192.168.3.13,254662.8,0,9
user_06,13.46,192.168.3.13,97747.9,0,7
user_06,12.13,192.168.3.13,219608.75,1,5
user_06,13.32,192.168.3.13,155786.04,0,9
user_06,14.15,192.168.3.13,252620.31,1,2
user_06,16.81,192.168.3.13,253733.82,2,2
user_06,12.99,192.168.3.13,186049.88,0,8
user_06,13.52,192.168.3.13,143030.08,2,4
user_06,13.1,192.168.3.13,165079.5,0,3
user_06,11.7,192.168.3.13,192739.26,0,3
user_06,13.82,192.168.3.13,185968.26,0,6
user_06,13.53,192.168.3.13,165190.28,0,6
user_06,12.94,192.168.3.13,239888.5,1,3
user_06,11.52,192.168.3.13,153719.0,1,5
user_06,13.76,192.168.3.13,183806.76,0,2
user_06,10.27,192.168.3.13,103367.36,1,5
user_06,13.91,192.168.3.13,187715.15,0,9
user_06,7.9,192.168.3.13,216915.08,0,1
user_06,11.65,155.185.96.1,208552.23,0,2
user_06,12.19,192.168.3.13,178944.62,0,4
user_06,14.97,192.168.3.13,89706.66,0,2
user_06,10.63,192.168.3.13,234538.15,0,1
user_06,11.83,142.105.19.1,154589.83,0,4
user_06,13.02,192.168.3.13,156228.5,1,7
user_06,12.63,192.168.3.13,131769.43,0,2
user_06,16.4,192.168.3.13,148802.4,0,4
user_06,14.55,192.168.3.13,150955.7,0,3
user_06,9.2,192.168.3.13,202524.64,0,3
user_06,11.5,192.168.3.13,88683.48,0,8
user_06,10.67,192.168.3.13,169347.92,0,1
user_06,14.62,192.168.3.13,16538.16,0,3
user_06,13.04,192.168.3.13,178192.79,0,7
user_06,14.94,192.168.3.13,160870.14,1,2
user_06,10.42,192.168.3.13,209293.06,1,7
user_06,10.02,192.168.3.13,151652.23,0,6
user_06,13.6,134.180.151.1,127997.97,0,9
user_06,16.28,192.168.3.13,177185.57,0,4
user_06,12.82,192.168.3.13,184514.51,0,1
user_06,13.3,192.168.3.13,94654.3,0,7
user_06,13.3,192.168.3.13,200363.23,0,7
user_06,11.96,14.129.108.1,139550.87,0,1
user_06,14.65,192.168.3.13,189307.19,0,5
user_06,12.95,192.168.3.13,211040.68,0,2
user_06,14.41,192.168.3.13,236818.26,0,8
user_06,14.85,192.168.3.13,103762.11,0,4
user_06,15.0,192.168.3.13,172438.12,0,5
user_06,17.5,192.168.3.13,116075.8,0,5
user_06,9.04,192.168.3.13,175868.19,0,4
user_06,10.69,192.168.3.13,195629.14,0,1
user_06,13.85,192.168.3.13,97274.6,0,8
user_06,14.34,192.168.3.13,207034.96,1,6
user_06,13.33,192.168.3.13,143186.85,0,9
user_06,16.88,192.168.3.13,173264.32,1,9
user_06,16.01,192.168.3.13,124318.92,1,6
user_06,13.71,192.168.3.13,125262.93,0,4
user_06,11.18,192.168.3.13,135640.84,0,8
user_06,15.41,192.168.3.13,203575.17,0,1
user_06,14.97,192.168.3.13,182003.99,0,1
user_06,13.0,192.168.3.13,151887.21,0,5
user_06,14.88,192.168.3.13,157659.14,1,1
user_06,13.15,231.164.34.1,227531.71,1,8
user_06,15.31,71.208.52.1,137160.29,0,7
user_06,12.14,192.168.3.13,120493.77,0,1
user_06,17.58,192.168.3.13,79593.28,0,7
user_06,15.38,192.168.3.13,172273.62,0,1
user_06,16.63,192.168.3.13,184664.53,0,5
user_06,13.29,192.168.3.13,257775.29,0,6
user_06,11.03,192.168.3.13,240066.47,0,6
user_06,14.09,192.168.3.13,122094.86,0,5
user_06,13.49,192.168.3.13,198880.52,0,5
user_06,15.42,192.168.3.13,89559.35,1,1
user_06,12.96,192.168.3.13,150468.0,1,8
user_06,12.98,192.168.3.13,136946.41,0,4
user_06,11.93,192.168.3.13,165140.09,0,4
user_06,13.71,192.168.3.13,149441.94,0,9
user_06,11.88,192.168.3.13,207465.66,0,8
user_06,13.18,192.168.3.13,128866.54,2,3
user_06,14.93,192.168.3.13,144902.2,1,7
user_06,15.21,192.168.3.13,125634.74,1,4
user_06,14.93,192.168.3.13,159770.25,0,6
user_06,15.19,192.168.3.13,127089.15,0,5
user_06,13.22,192.168.3.13,244692.13,0,6
user_06,13.08,192.168.3.13,95975.09,0,8
user_06,13.35,192.168.3.13,135570.14,0,2
user_06,15.91,192.168.3.13,118035.67,0,2
user_06,12.89,192.168.3.13,192820.97,1,2
user_06,13.85,192.168.3.13,202729.86,0,2
user_06,11.46,192.168.3.13,131836.4,0,8
user_06,12.13,192.168.3.13,161088.03,0,3
user_06,13.26,192.168.3.13,148990.39,0,4
user_06,14.49,192.168.3.13,306254.39,0,2
user_06,16.69,192.168.3.13,205033.6,0,5
user_06,18.53,192.168.3.13,188256.72,0,1
user_06,15.87,192.168.3.13,113143.73,0,2
user_06,12.33,192.168.3.13,229360.97,0,3
user_06,9.7,192.168.3.13,99085.64,0,7
user_06,12.3,192.168.3.13,233377.26,0,7
user_06,15.39,192.168.3.13,258455.81,1,3
user_06,15.93,192.168.3.13,89773.87,0,6
user_06,14.01,192.168.3.13,184821.75,0,2
user_06,13.3,187.187.226.1,133298.48,1,8
user_06,13.62,192.168.3.13,134696.46,0,3
user_06,12.55,192.168.3.13,206954.54,0,9
user_06,13.75,192.168.3.13,146811.98,0,2
user_06,14.17,192.168.3.13,93804.59,0,4
user_06,12.93,192.168.3.13,118475.16,1,3
user_06,15.78,192.168.3.13,175511.08,0,1
user_06,13.44,192.168.3.13,176862.26,0,6
user_06,16.51,192.168.3.13,149646.19,1,7
user_06,15.7,192.168.3.13,118628.95,0,2
user_06,12.9,192.168.3.13,160286.2,0,9
user_06,16.82,192.168.3.13,110842.65,0,5
user_06,17.63,192.168.3.13,137197.99,0,5
user_06,13.7,192.168.3.13,74204.63,1,7
user_06,12.64,192.168.3.13,116052.87,0,5
user_06,14.44,192.168.3.13,257358.42,0,1
user_06,14.26,192.168.3.13,155289.79,1,8
user_06,13.4,192.168.3.13,249737.96,0,5
user_06,11.38,192.168.3.13,192978.68,0,4
user_06,13.47,192.168.3.13,92884.68,1,3
user_06,12.92,192.168.3.13,104867.16,0,7
user_06,15.21,192.168.3.13,162105.05,1,1
user_06,11.4,192.168.3.13,223373.59,0,9
user_06,13.23,192.168.3.13,156922.29,1,8
user_06,13.32,192.168.3.13,229355.65,0,8
user_06,15.89,192.168.3.13,146150.89,0,1
user_06,16.48,192.168.3.13,174844.85,0,4
user_06,15.59,192.168.3.13,195926.58,0,5
user_06,15.88,192.168.3.13,154308.75,0,1
user_06,16.64,192.168.3.13,158245.44,0,2
user_06,14.05,192.168.3.13,143316.49,0,8
user_06,12.1,192.168.3.13,164775.7,1,9
user_06,15.98,192.168.3.13,204792.31,0,6
user_06,13.57,192.168.3.13,99824.94,0,5
user_06,16.31,192.168.3.13,192478.42,0,3
user_06,11.42,192.168.3.13,75875.5,0,7
user_06,12.34,192.168.3.13,146850.54,1,6
user_06,12.74,192.168.3.13,240675.26,0,5
user_06,13.36,192.168.3.13,122087.26,1,5
user_06,12.58,192.168.3.13,106537.54,1,3
user_06,13.34,192.168.3.13,199942.01,0,2
user_06,15.9,192.168.3.13,227589.82,0,3
user_06,15.35,192.168.3.13,132020.27,0,3
user_06,14.21,192.168.3.13,127609.94,0,6
user_06,9.59,192.168.3.13,89364.05,0,6
user_06,14.24,192.168.3.13,169053.91,0,5
user_06,14.63,192.168.3.13,168613.24,0,5
user_06,14.17,192.168.3.13,219125.3,0,5
user_06,15.71,192.168.3.13,233417.78,2,7
user_06,11.09,192.168.3.13,104323.69,0,4
user_06,14.71,192.168.3.13,190967.54,1,5
user_06,13.34,192.168.3.13,157186.49,0,6
user_06,13.43,192.168.3.13,106971.85,0,7
user_06,12.11,192.168.3.13,161702.63,0,1
user_06,13.09,192.168.3.13,158280.63,0,4
user_06,12.52,25.36.4.1,218671.44,0,5
user_06,10.95,192.168.3.13,125074.23,0,3
user_06,12.51,192.168.3.13,155008.35,0,6
user_06,10.23,192.168.3.13,181936.01,0,2
user_06,14.24,192.168.3.13,151890.11,1,7
user_06,13.99,192.168.3.13,127842.78,1,3
user_06,14.98,192.168.3.13,216435.73,1,4
user_06,12.95,192.168.3.13,151801.86,0,4
user_06,12.81,192.168.3.13,189173.77,0,5
user_06,10.75,192.168.3.13,151702.47,0,8
user_06,8.45,192.168.3.13,107156.05,0,4
user_06,16.76,192.168.3.13,186367.64,0,1
user_06,12.25,192.168.3.13,151958.37,0,5
user_06,18.21,192.168.3.13,177313.7,0,2
user_06,12.92,192.168.3.13,133198.88,0,6
user_06,12.71,192.168.3.13,137040.04,0,8
user_06,12.78,192.168.3.13,168094.1,1,4
user_06,14.52,192.168.3.13,147180.94,0,1
user_06,13.46,192.168.3.13,121214.89,0,4
user_06,10.12,192.168.3.13,197630.36,0,9
user_06,14.26,192.168.3.13,224066.88,0,9
user_06,15.55,192.168.3.13,72474.77,0,7
user_06,13.22,192.168.3.13,124419.58,0,5
user_06,15.03,192.168.3.13,153277.29,2,9
user_06,11.07,192.168.3.13,80289.68,0,9
user_06,13.15,243.212.95.1,139703.3,0,4
user_06,10.67,192.168.3.13,139647.65,0,1
user_06,11.26,192.168.3.13,229701.29,0,4
user_06,14.29,192.168.3.13,100005.72,0,5
user_06,12.84,192.168.3.13,136469.41,0,5
user_06,11.86,192.168.3.13,241204.9,0,2
user_06,13.42,192.168.3.13,135305.92,0,4
user_06,16.4,192.168.3.13,215292.03,0,5
user_06,11.45,192.168.3.13,104081.66,0,4
user_06,9.62,192.168.3.13,156428.54,0,5
user_06,10.64,192.168.3.13,180518.02,0,3
user_06,12.99,192.168.3.13,245786.77,1,4
user_06,12.76,192.168.3.13,93443.19,0,4
user_06,16.97,192.168.3.13,206608.0,2,6
user_06,16.35,192.168.3.13,121600.94,0,4
user_06,13.17,192.168.3.13,183622.9,0,1
user_06,13.39,192.168.3.13,141063.54,0,3
user_06,11.83,192.168.3.13,187180.5,0,5
user_06,11.02,192.168.3.13,241207.32,0,9
user_06,12.65,192.168.3.13,144342.29,0,1
user_06,17.14,192.168.3.13,156365.53,0,9
user_06,14.45,192.168.3.13,257198.09,0,7
user_06,15.57,192.168.3.13,121983.86,1,7
user_06,16.51,192.168.3.13,213595.94,0,4
user_06,12.69,192.168.3.13,106037.43,0,7
user_06,10.53,192.168.3.13,128994.26,0,4
user_06,11.98,192.168.3.13,161735.95,0,4
user_06,14.18,192.168.3.13,84130.53,0,8
user_06,13.17,192.168.3.13,187739.81,0,9
user_06,15.59,192.168.3.13,122514.17,1,6
user_06,12.5,192.168.3.13,161012.9,0,3
user_06,13.51,192.168.3.13,132928.43,0,1
user_06,13.16,192.168.3.13,110779.95,0,3
user_06,13.96,192.168.3.13,214415.8,0,4
user_06,10.68,192.168.3.13,147374.39,1,7
user_06,11.16,192.168.3.13,177653.1,0,6
user_06,16.17,192.168.3.13,153708.52,0,5
user_06,14.89,192.168.3.13,155794.89,0,5
user_06,8.13,192.168.3.13,12871.54,0,1
user_06,17.17,192.168.3.13,157800.35,0,9
user_06,11.42,192.168.3.13,237090.79,0,9
user_06,13.4,192.168.3.13,97006.59,0,3
user_06,14.37,192.168.3.13,130760.31,0,8
user_06,10.55,192.168.3.13,210369.4,0,3
user_06,13.15,192.168.3.13,100939.91,0,3
user_06,12.45,192.168.3.13,158684.37,0,3
user_06,15.0,192.168.3.13,140629.29,0,8
user_06,13.17,192.168.3.13,109591.93,0,2
user_06,12.67,192.168.3.13,92882.2,0,8
user_06,11.73,192.168.3.13,163025.48,0,4
user_06,11.3,192.168.3.13,223230.71,1,5
user_06,11.76,192.168.3.13,194781.01,0,9
user_06,18.04,192.168.3.13,188636.7,0,6
user_06,17.67,192.168.3.13,81079.56,0,5
user_06,12.76,192.168.3.13,96565.65,0,7
user_06,13.02,192.168.3.13,208405.98,0,8
user_06,12.96,192.168.3.13,122607.22,0,6
user_06,15.03,192.168.3.13,164133.57,1,6
user_06,11.98,192.168.3.13,132566.26,1,6
user_06,11.77,192.168.3.13,62355.18,0,7
user_06,15.8,223.81.204.1,251696.84,0,4
user_06,17.1,192.168.3.13,203900.82,0,5
user_06,13.34,192.168.3.13,142556.73,0,5
user_06,8.74,192.168.3.13,240637.0,0,7
user_06,16.32,192.168.3.13,172925.6,0,8
user_06,15.58,192.168.3.13,168590.55,0,8
user_06,12.84,192.168.3.13,227366.92,2,8
user_06,17.33,192.168.3.13,83301.11,1,6
user_06,12.53,192.168.3.13,100478.9,0,2
user_06,14.89,192.168.3.13,127083.74,0,6
user_06,14.09,192.168.3.13,145435.19,0,3
user_06,12.8,192.168.3.13,108939.63,0,5
user_06,10.52,192.168.3.13,116250.16,0,5
user_06,14.82,192.168.3.13,82245.66,0,3
user_06,13.07,192.168.3.13,89407.51,0,6
user_06,13.72,192.168.3.13,127149.75,0,6
user_06,11.81,192.168.3.13,163132.37,1,3
user_06,14.94,192.168.3.13,160626.4,2,7
user_06,13.81,192.168.3.13,146152.41,0,9
user_06,13.57,192.168.3.13,139329.85,0,2
user_06,14.52,192.168.3.13,119609.9,0,9
user_06,15.7,192.168.3.13,56208.32,0,7
user_06,13.7,192.168.3.13,185830.0,0,7
user_06,14.45,192.168.3.13,242435.5,0,1
user_06,15.21,192.168.3.13,72698.23,0,6
user_06,13.47,192.168.3.13,209132.2,0,8
user_06,12.92,119.37.224.1,233779.85,0,1
user_06,14.23,192.168.3.13,169276.44,0,6
user_07,15.1,192.168.5.30,321445.71,0,4
user_07,17.63,192.168.5.30,368002.03,0,1
user_07,15.49,192.168.5.30,365355.53,0,4
user_07,17.57,192.168.5.30,244075.2,0,9
user_07,14.53,192.168.5.30,288014.1,0,4
user_07,14.5,192.168.5.30,341876.47,0,6
user_07,16.19,192.168.5.30,328619.8,1,4
user_07,15.0,192.168.5.30,378705.44,0,8
user_07,14.27,192.168.5.30,281917.08,0,6
user_07,14.39,192.168.5.30,345160.61,0,9
user_07,16.89,192.168.5.30,287018.06,0,4
user_07,15.3,192.168.5.30,244829.2,0,5
user_07,16.12,192.168.5.30,254889.0,0,7
user_07,15.6,192.168.5.30,580477.39,2,6
user_07,17.58,192.168.5.30,212257.11,0,5
user_07,18.67,192.168.5.30,341578.96,1,4
user_07,15.76,192.168.5.30,345516.42,0,1
user_07,17.59,192.168.5.30,310535.31,1,8
user_07,14.62,192.168.5.30,284078.24,1,2
user_07,16.42,192.168.5.30,359735.6,0,5
user_07,14.45,192.168.5.30,448817.65,0,3
user_07,15.7,192.168.5.30,427212.21,0,2
user_07,16.24,192.168.5.30,346196.43,0,1
user_07,15.76,192.168.5.30,314063.6,1,3
user_07,15.51,192.168.5.30,354168.76,0,8
user_07,14.87,192.168.5.30,380929.87,0,8
user_07,18.17,21.109.109.1,241990.18,0,1
user_07,17.43,192.168.5.30,339050.1,0,6
user_07,18.21,192.168.5.30,358957.13,0,9
user_07,15.96,192.168.5.30,193147.37,0,2
user_07,14.29,192.168.5.30,154993.66,1,1
user_07,15.15,192.168.5.30,348966.16,0,2
user_07,15.27,192.168.5.30,301963.29,1,3
user_07,15.06,192.168.5.30,372395.96,0,3
user_07,15.43,192.168.5.30,325333.9,0,7
user_07,16.45,192.168.5.30,452936.4,0,2
user_07,16.98,192.168.5.30,86858.08,0,1
user_07,14.53,192.168.5.30,329364.34,0,9
user_07,15.72,192.168.5.30,207371.89,0,9
user_07,15.95,192.168.5.30,438625.33,0,1
user_07,16.49,192.168.5.30,395596.26,0,3
user_07,17.17,192.168.5.30,328858.9,0,4
user_07,17.26,192.168.5.30,455103.96,0,4
user_07,17.34,192.168.5.30,164000.3,0,5
user_07,19.45,192.168.5.30,269784.43,0,7
user_07,15.05,192.168.5.30,252778.11,1,4
user_07,17.16,192.168.5.30,257241.12,0,1
user_07,17.88,192.168.5.30,447501.63,0,4
user_07,15.17,192.168.5.30,315642.91,0,4
user_07,16.46,192.168.5.30,298209.79,0,4
user_07,16.22,192.168.5.30,288047.36,0,3
user_07,13.82,192.168.5.30,227985.93,1,7
user_07,16.41,192.168.5.30,307451.0,0,7
user_07,14.67,192.168.5.30,277093.37,0,9
user_07,14.79,192.168.5.30,420193.46,0,5
user_07,18.35,192.168.5.30,350914.87,0,7
user_07,16.48,192.168.5.30,510419.92,0,7
user_07,16.17,192.168.5.30,408992.6,0,1
user_07,14.92,192.168.5.30,184236.48,0,5
user_07,16.46,192.168.5.30,340688.85,0,7
user_07,17.14,192.168.5.30,346336.12,1,1
user_07,13.38,192.168.5.30,296971.52,0,5
user_07,15.88,192.168.5.30,174355.46,0,9
user_07,15.81,192.168.5.30,251450.27,0,7
user_07,15.76,192.168.5.30,332510.34,0,1
user_07,17.36,192.168.5.30,345067.58,0,6
user_07,15.36,192.168.5.30,198724.57,0,8
user_07,16.02,192.168.5.30,285886.62,0,6
user_07,17.93,192.168.5.30,277810.84,1,6
user_07,14.4,192.168.5.30,284026.92,2,5
user_07,16.93,192.168.5.30,174390.46,0,9
user_07,17.2,192.168.5.30,371464.27,0,9
user_07,18.58,192.168.5.30,162217.54,0,4
user_07,16.0,192.168.5.30,126334.96,0,2
user_07,17.53,192.168.5.30,212114.9,0,6
user_07,13.91,192.168.5.30,176210.86,0,4
user_07,14.6,192.168.5.30,310739.48,0,6
user_07,16.67,192.168.5.30,310071.74,0,1
user_07,16.15,192.168.5.30,383785.49,0,7
user_07,18.43,192.168.5.30,357904.31,0,3
user_07,16.55,192.168.5.30,226695.62,0,7
user_07,15.79,192.168.5.30,337943.0,0,5
user_07,16.69,192.168.5.30,401230.15,0,5
user_07,13.08,192.168.5.30,195112.76,0,5
user_07,16.87,192.168.5.30,420687.84,0,4
user_07,16.31,192.168.5.30,322704.27,0,9
user_07,16.56,192.168.5.30,330964.01,0,3
user_07,16.6,192.168.5.30,361062.93,0,2
user_07,15.49,192.168.5.30,399212.96,0,2
user_07,16.64,192.168.5.30,84047.92,0,5
user_07,16.55,192.168.5.30,27761.93,0,4
user_07,17.05,68.53.232.1,376260.73,0,3
user_07,14.6,192.168.5.30,130112.18,0,6
user_07,16.7,192.168.5.30,246990.4,0,5
user_07,13.31,192.168.5.30,243373.23,0,1
user_07,15.36,192.168.5.30,130980.08,0,4
user_07,15.29,192.168.5.30,376935.42,0,9
user_07,17.75,192.168.5.30,280306.63,0,2
user_07,17.0,192.168.5.30,160324.62,0,4
user_07,17.06,192.168.5.30,245988.69,0,6
user_07,16.98,192.168.5.30,344052.06,0,7
user_07,14.27,192.168.5.30,427940.0,0,7
user_07,20.8,192.168.5.30,320438.46,0,4
user_07,15.83,192.168.5.30,256704.75,0,3
user_07,18.64,192.168.5.30,318143.89,0,5
user_07,16.78,192.168.5.30,351966.89,0,7
user_07,17.45,192.168.5.30,306220.28,0,7
user_07,16.94,192.168.5.30,328222.06,0,6
user_07,15.89,192.168.5.30,248854.27,0,9
user_07,18.18,192.168.5.30,340527.0,0,4
user_07,15.6,192.168.5.30,331653.12,0,7
user_07,16.36,240.176.112.1,409724.54,0,3
user_07,13.86,192.168.5.30,389773.89,1,1
